geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
90050,-30.035500397714873,-51.22503389840736,porto alegre,RS
90010,-30.03757929268634,-51.23091896949725,porto alegre,RS
90035,-30.029282381903176,-51.20847083415095,porto alegre,RS
90035,-30.0325677799065,-51.20845274245473,porto alegre,RS
90010,-30.03861449125743,-51.23300219138428,porto alegre,RS
90050,-30.044597321686126,-51.22367690383171,porto alegre,RS
90035,-30.033747953372952,-51.21090929418901,porto alegre,RS
90035,-30.028932365543213,-51.20774009908246,porto alegre,RS
90030,-30.02748908742571,-51.2266597971032,porto alegre,RS
90035,-30.035018934214374,-51.212058522476795,porto alegre,RS
90050,-30.043858420768593,-51.216816437128536,porto alegre,RS
90035,-30.03235154954124,-51.21090269138428,porto alegre,RS
90010,-30.03103950764605,-51.22504458964741,porto alegre,RS
90035,-30.030616195654787,-51.21678603191186,porto alegre,RS
90010,-30.033550561746253,-51.228318965722195,porto alegre,RS
90010,-30.03600658728148,-51.231107540798654,porto alegre,RS
90050,-30.034320035518547,-51.2233416401696,porto alegre,RS
90010,-30.03052567110052,-51.229117786427366,porto alegre,RS
90035,-30.029205678313875,-51.211194239107826,porto alegre,RS
90010,-30.03225916779779,-51.22467840303572,porto alegre,RS
90050,-30.03837680267177,-51.2214277990651,porto alegre,RS
90040,-30.036716024986962,-51.21997448724672,porto alegre,RS
90040,-30.044519531867394,-51.208592065962016,porto alegre,RS
90040,-30.042305057447084,-51.211959025246756,porto alegre,RS
90050,-30.038133802671773,-51.2217393573489,porto alegre,RS
90010,-30.035009482110823,-51.2289317200935,porto alegre,RS
90010,-30.0401775905997,-51.23414724118529,porto alegre,RS
90040,-30.044221605891806,-51.2106679318771,porto alegre,RS
90020,-30.03075565860703,-51.23238073120199,porto alegre,RS
90035,-30.030282,-51.2172487359052,porto alegre,RS
90050,-30.03937390619765,-51.227020691240035,porto alegre,RS
90040,-30.04022453733621,-51.2146187396561,porto alegre,RS
90035,-30.031092199001666,-51.20849369859763,porto alegre,RS
90020,-30.031667117231788,-51.225968761915034,porto alegre,RS
90010,-30.033829895377607,-51.23451433443939,porto alegre,RS
90040,-30.0390748642738,-51.210475167349614,porto alegre,RS
90035,-30.028221419095157,-51.21725076865378,porto alegre,RS
90035,-30.03068493698433,-51.21647828198397,porto alegre,RS
90050,-30.034304291789216,-51.22429963366663,porto alegre,RS
90050,-30.041319257573928,-51.22116218497898,porto alegre,RS
90035,-30.040299534277786,-51.20824522413286,porto alegre,RS
90040,-30.036515227595316,-51.210438459749604,porto alegre,RS
90050,-30.03793474438796,-51.22199029906509,porto alegre,RS
90020,-30.02985353231589,-51.228315282820695,porto alegre,RS
90020,-30.028254873160602,-51.22562353817293,porto alegre,RS
90035,-30.03051750764605,-51.21823097155058,porto alegre,RS
90010,-30.03360344936224,-51.2283335342778,porto alegre,RS
90035,-30.03645694796718,-51.21000904647386,porto alegre,RS
90010,-30.032464568959607,-51.22830941035257,porto alegre,RS
90010,-30.030079767961286,-51.23286256647812,porto alegre,RS
90020,-30.03007293533955,-51.23014394379366,porto alegre,RS
90010,-30.041681091320854,-51.23315131037607,porto alegre,RS
90050,-30.04075405995725,-51.2237582082925,porto alegre,RS
90010,-30.035762696635732,-51.23305634471118,porto alegre,RS
90010,-30.029306783513185,-51.229989629465145,porto alegre,RS
90035,-30.03110403748045,-51.214866469473115,porto alegre,RS
90010,-30.032604261728874,-51.23602138288411,porto alegre,RS
90020,-30.030094403831715,-51.227902030959555,porto alegre,RS
90010,-30.03416895198797,-51.23409801777359,porto alegre,RS
90010,-30.031266877315534,-51.23633337621901,porto alegre,RS
90035,-30.033071664723874,-51.20970126144041,porto alegre,RS
90040,-30.04304617984309,-51.21180479822836,porto alegre,RS
90040,-30.039327000548262,-51.211835980004714,porto alegre,RS
90040,-30.042797730509506,-51.21905615875126,porto alegre,RS
90040,-30.039069613941887,-51.214796356223715,porto alegre,RS
90050,-30.03613719732823,-51.22422572647014,porto alegre,RS
90020,-30.03028654567475,-51.230852581453114,porto alegre,RS
90090,-29.999611407661416,-51.223516625715895,porto alegre,RS
90010,-30.037468602328182,-51.234355458033846,porto alegre,RS
90010,-30.027498443245396,-51.229772407034375,porto alegre,RS
90040,-30.039650444082127,-51.21770606815155,porto alegre,RS
90020,-30.03003140383172,-51.22791553095956,porto alegre,RS
90010,-30.03069812519461,-51.22836843381033,porto alegre,RS
90010,-30.035785390501513,-51.24005189119401,porto alegre,RS
90090,-30.0170327216227,-51.258373249523856,porto alegre,RS
90050,-30.03716107966409,-51.22298977061568,porto alegre,RS
90040,-30.038699965029718,-51.20887242160532,porto alegre,RS
90030,-30.027825922009352,-51.220952705810994,porto alegre,RS
90010,-30.032372765479778,-51.22485024173357,porto alegre,RS
90010,-30.036109568959624,-51.22951211518264,porto alegre,RS
90010,-30.035419742166262,-51.23735643796528,porto alegre,RS
90010,-30.03377032333091,-51.23793883902703,porto alegre,RS
90040,-30.040467747706185,-51.213226243955276,porto alegre,RS
90010,-30.03083328310916,-51.23487279433324,porto alegre,RS
90010,-30.033500467684107,-51.229565088262426,porto alegre,RS
90035,-30.029237696635732,-51.21140679739165,porto alegre,RS
90035,-30.03783345045876,-51.20836170581101,porto alegre,RS
90030,-30.027529727739534,-51.226013080068114,porto alegre,RS
90090,-30.019402862496985,-51.258182662865295,porto alegre,RS
90040,-30.04003056064974,-51.21136390772685,porto alegre,RS
90010,-30.03258165113387,-51.233805602689145,porto alegre,RS
90090,-30.01719610302537,-51.25814661726819,porto alegre,RS
90050,-30.039208062438746,-51.22026351067579,porto alegre,RS
90040,-30.041789646690468,-51.21730629793991,porto alegre,RS
90035,-30.028284754371285,-51.215115231346225,porto alegre,RS
90050,-30.041060059957253,-51.22423520829248,porto alegre,RS
90050,-30.035383397714877,-51.22518239840736,porto alegre,RS
90050,-30.039511830688497,-51.22188614960466,porto alegre,RS
90035,-30.02862870384909,-51.213818074383965,porto alegre,RS
90020,-30.03079369135561,-51.232501172918184,porto alegre,RS
90040,-30.04334415430786,-51.2125328237636,porto alegre,RS
90040,-30.05129777491485,-51.20565516792652,porto alegre,RS
90040,-30.043518444341927,-51.21792425313053,porto alegre,RS
90050,-30.042324870102178,-51.22408976686478,porto alegre,RS
90035,-30.033377664723872,-51.20970223590518,porto alegre,RS
90050,-30.0410667352127,-51.22060978948582,porto alegre,RS
90010,-30.033278718275813,-51.232505097004996,porto alegre,RS
90035,-30.02951648845881,-51.22056539217496,porto alegre,RS
90010,-30.03336443104038,-51.23133511809685,porto alegre,RS
90040,-30.043616386058112,-51.21811422759531,porto alegre,RS
90050,-30.04020414821968,-51.220823123780995,porto alegre,RS
90010,-30.032557438253747,-51.22727208964741,porto alegre,RS
90030,-30.026461546771284,-51.22707228616758,porto alegre,RS
90020,-30.028925713572622,-51.225639020110854,porto alegre,RS
90050,-30.043838325841058,-51.2245321039299,porto alegre,RS
90035,-30.03383384634897,-51.21426436635225,porto alegre,RS
90010,-30.02935208742571,-51.22865223881938,porto alegre,RS
90010,-30.03084829808414,-51.230043680275784,porto alegre,RS
90035,-30.029362576172968,-51.217825059813,porto alegre,RS
90050,-30.044991216486807,-51.2235196039299,porto alegre,RS
90035,-30.029497492353943,-51.22024236663973,porto alegre,RS
90040,-30.039359562871443,-51.21311565583706,porto alegre,RS
90030,-30.02661899555553,-51.222281290457495,porto alegre,RS
90010,-30.02892891006413,-51.22946017874655,porto alegre,RS
90040,-30.03700507245073,-51.209176652778645,porto alegre,RS
90050,-30.046942449474805,-51.21619177399483,porto alegre,RS
90010,-30.030735121299468,-51.228257966558935,porto alegre,RS
90050,-30.03944715779005,-51.22009685371075,porto alegre,RS
90020,-30.033312013330196,-51.23944378850486,porto alegre,RS
90035,-30.030776717179304,-51.21083369859763,porto alegre,RS
90010,-30.02807611962604,-51.228958850135534,porto alegre,RS
90050,-30.04473037275657,-51.22248406855557,porto alegre,RS
90010,-30.032857697472448,-51.23280457562471,porto alegre,RS
90050,-30.03642149901905,-51.22163803260437,porto alegre,RS
90010,-30.03356281877193,-51.23346541534424,porto alegre,RS
90050,-30.040440454613705,-51.22573324756194,porto alegre,RS
90010,-30.034537951987968,-51.23392799223837,porto alegre,RS
90050,-30.041185767961288,-51.218823540942886,porto alegre,RS
90050,-30.03958826118062,-51.22353118985506,porto alegre,RS
90010,-30.03559576103639,-51.22691683651689,porto alegre,RS
90050,-30.039732847913843,-51.22660227505906,porto alegre,RS
90030,-30.026870862629018,-51.22354405744709,porto alegre,RS
90050,-30.04242063142703,-51.22465737359328,porto alegre,RS
90035,-30.029418944285283,-51.21429806972304,porto alegre,RS
90035,-30.02955051788917,-51.22139428282071,porto alegre,RS
90035,-30.021020045530523,-51.213975835564575,porto alegre,RS
90050,-30.039362738819374,-51.22367377739636,porto alegre,RS
90030,-30.02699582653356,-51.22092030140235,porto alegre,RS
90040,-30.042528528160954,-51.216247062871425,porto alegre,RS
90020,-30.028715937272786,-51.223515464885494,porto alegre,RS
90010,-30.032334689927183,-51.22984084275314,porto alegre,RS
90040,-30.03996861893355,-51.2154743566564,porto alegre,RS
90020,-30.028782698309172,-51.228112776588276,porto alegre,RS
90020,-30.03188937414155,-51.23541312960936,porto alegre,RS
90030,-30.028109489324184,-51.22177154954125,porto alegre,RS
90020,-30.030725849847077,-51.22579942186512,porto alegre,RS
90035,-30.033755664723873,-51.2096922614404,porto alegre,RS
90020,-30.029812522072767,-51.22637058090485,porto alegre,RS
90030,-30.028609341104502,-51.22091369859762,porto alegre,RS
90020,-30.032245257285474,-51.227712294189,porto alegre,RS
90010,-30.03086953621104,-51.22542971426512,porto alegre,RS
90020,-30.03228663307181,-51.236750954209654,porto alegre,RS
90050,-30.04068205995725,-51.22362868275728,porto alegre,RS
90010,-30.03505950043269,-51.23043871717928,porto alegre,RS
90020,-30.030073627531888,-51.22476165474056,porto alegre,RS
90040,-30.04565581210683,-51.213075689018325,porto alegre,RS
90040,-30.040121713572614,-51.209255439927155,porto alegre,RS
90010,-30.033859902590965,-51.23463485997463,porto alegre,RS
90020,-30.02971251788917,-51.22519270191586,porto alegre,RS
90010,-30.028172457960576,-51.22982323896361,porto alegre,RS
90010,-30.0352707038491,-51.23694748765074,porto alegre,RS
90035,-30.03171445628715,-51.215208910756616,porto alegre,RS
90020,-30.029001286427377,-51.22570198710248,porto alegre,RS
90010,-30.03093058728148,-51.22446196280803,porto alegre,RS
90040,-30.041608564464283,-51.216919652491455,porto alegre,RS
90035,-30.02591059784172,-51.21782100972352,porto alegre,RS
90040,-30.04004840437997,-51.21463415098962,porto alegre,RS
90030,-30.02669320038664,-51.22402032416761,porto alegre,RS
90050,-30.041132888972303,-51.22444928449415,porto alegre,RS
90035,-30.02889870384909,-51.20881340383172,porto alegre,RS
90030,-30.026346286427373,-51.22249899457565,porto alegre,RS
90035,-30.029283525102528,-51.216200999999984,porto alegre,RS
90020,-30.029603543424397,-51.22303199999999,porto alegre,RS
90010,-30.032502463788965,-51.22880119900169,porto alegre,RS
90050,-30.04084067692889,-51.21993126395057,porto alegre,RS
90050,-30.03888746601066,-51.223874407149935,porto alegre,RS
90035,-30.033207167638057,-51.20844322413284,porto alegre,RS
90035,-30.02908934722135,-51.20896023827113,porto alegre,RS
90035,-30.032118335276127,-51.21731573134622,porto alegre,RS
90035,-30.02936452510253,-51.213150052455426,porto alegre,RS
90020,-30.026990752074827,-51.224599215917685,porto alegre,RS
90010,-30.03152948124545,-51.2282027514571,porto alegre,RS
90020,-30.030115257086905,-51.22771456134354,porto alegre,RS
90035,-30.032420762421363,-51.21240956979632,porto alegre,RS
90010,-30.03628803912523,-51.23422569525078,porto alegre,RS
90035,-30.02858650014423,-51.208630280339186,porto alegre,RS
90010,-30.03274663670715,-51.2343846099025,porto alegre,RS
90020,-30.03250039967677,-51.23720404579035,porto alegre,RS
90035,-30.02930055063776,-51.215192329447746,porto alegre,RS
90035,-30.035752658895486,-51.20832081972423,porto alegre,RS
90020,-30.03228460032323,-51.2367520124935,porto alegre,RS
90040,-30.04193475489927,-51.21748746547089,porto alegre,RS
90050,-30.044289300305838,-51.224590603929904,porto alegre,RS
90040,-30.038428990564928,-51.208912921605304,porto alegre,RS
90020,-30.03044540383172,-51.22787353817293,porto alegre,RS
90040,-30.040800369698157,-51.21558573674192,porto alegre,RS
90030,-30.02712280099833,-51.22091130140237,porto alegre,RS
90040,-30.04200072245942,-51.21074472038194,porto alegre,RS
90040,-30.041287438253747,-51.212724599515155,porto alegre,RS
90040,-30.04343415430786,-51.212754298228376,porto alegre,RS
90050,-30.035990861215378,-51.225035158635684,porto alegre,RS
90010,-30.03523943989852,-51.2396211998384,porto alegre,RS
90040,-30.04912380341325,-51.20722961097874,porto alegre,RS
90010,-30.030677055802304,-51.22849918526744,porto alegre,RS
90040,-30.03926056287144,-51.212959130301854,porto alegre,RS
90035,-30.03361533166944,-51.212672822638396,porto alegre,RS
90010,-30.03503728660347,-51.23178474367341,porto alegre,RS
90010,-30.028363607536587,-51.23058931210683,porto alegre,RS
90030,-30.02796757617298,-51.22032403719197,porto alegre,RS
90035,-30.032406450458762,-51.21084179418901,porto alegre,RS
90010,-30.030026318491252,-51.23282306683334,porto alegre,RS
90035,-30.041272016320928,-51.20800522997228,porto alegre,RS
90050,-30.036693856223717,-51.220798124069454,porto alegre,RS
90010,-30.03249248932419,-51.22891369900169,porto alegre,RS
90010,-30.03360823951187,-51.23383964293955,porto alegre,RS
90035,-30.03272024562871,-51.20971123590518,porto alegre,RS
90050,-30.039280176524862,-51.22140840146578,porto alegre,RS
90035,-30.03301816763807,-51.20844471691949,porto alegre,RS
90010,-30.033873628916865,-51.23967370814827,porto alegre,RS
90010,-30.03616836663973,-51.23371228697564,porto alegre,RS
90030,-30.02804751788917,-51.22159245045876,porto alegre,RS
90050,-30.03652402969016,-51.22374456174625,porto alegre,RS
90040,-30.04483698138968,-51.2094557400888,porto alegre,RS
90035,-30.040802800998332,-51.208049243118545,porto alegre,RS
90035,-30.032046220093488,-51.20972023590519,porto alegre,RS
90035,-30.041209508742572,-51.20820420581101,porto alegre,RS
90020,-30.029593568959612,-51.22250111518264,porto alegre,RS
90010,-30.03040360032323,-51.23378872828779,porto alegre,RS
90050,-30.037643696635733,-51.22403716501234,porto alegre,RS
90020,-30.03751146211552,-51.22810201289752,porto alegre,RS
90040,-30.04598677935825,-51.21280514905639,porto alegre,RS
90010,-30.032669399936577,-51.23429939731085,porto alegre,RS
90010,-30.03500850764605,-51.22879222009348,porto alegre,RS
90010,-30.034922543424397,-51.22775214363204,porto alegre,RS
90040,-30.048912806278448,-51.20734616209813,porto alegre,RS
90050,-30.0409767352127,-51.2203532894858,porto alegre,RS
90035,-30.03254598805477,-51.21878644670785,porto alegre,RS
90010,-30.02888391006413,-51.22936215321135,porto alegre,RS
90035,-30.031786561746248,-51.21654196280801,porto alegre,RS
90010,-30.034402459893823,-51.23169208924338,porto alegre,RS
90010,-30.03608241159334,-51.239608214120885,porto alegre,RS
90010,-30.03077103748044,-51.22804680183506,porto alegre,RS
90050,-30.040547888972306,-51.22352784277795,porto alegre,RS
90035,-30.029767627531875,-51.21512414752718,porto alegre,RS
90040,-30.0418785792314,-51.21517500458763,porto alegre,RS
90030,-30.02647132333091,-51.22632786456225,porto alegre,RS
90050,-30.042108544549574,-51.22488992812618,porto alegre,RS
90020,-30.032458684811484,-51.22769292979697,porto alegre,RS
90010,-30.02842804163539,-51.232398296150905,porto alegre,RS
90035,-30.03477412082136,-51.21094843647018,porto alegre,RS
90010,-30.036164489324182,-51.22934088481736,porto alegre,RS
90020,-30.0278811268394,-51.2255199873623,porto alegre,RS
90035,-30.030094540106177,-51.21591039243477,porto alegre,RS
90050,-30.045404368024712,-51.21536427309717,porto alegre,RS
90010,-30.033944538809084,-51.238242185237816,porto alegre,RS
90050,-30.042283767961287,-51.221820540942886,porto alegre,RS
90010,-30.035026729384324,-51.232677286427396,porto alegre,RS
90040,-30.042645025246763,-51.211016889405,porto alegre,RS
90050,-30.041558727999345,-51.22199243158865,porto alegre,RS
90090,-30.02022037691151,-51.25595809576424,porto alegre,RS
90020,-30.029758470713862,-51.22671244463039,porto alegre,RS
90035,-30.031011282820696,-51.210778794189,porto alegre,RS
90020,-30.032929693435477,-51.22797570698261,porto alegre,RS
90020,-30.02929205245543,-51.22681471302434,porto alegre,RS
90010,-30.03609853621104,-51.229084615182636,porto alegre,RS
90035,-30.03306353318127,-51.21008983236194,porto alegre,RS
